Country,Year,Value
Chile,2021,67.4
Chile,2022,71.6
Estonia,2010,51.7
Estonia,2011,55.1
Estonia,2012,60.5
Estonia,2013,63.7
Estonia,2014,66.1
Estonia,2015,68
Estonia,2016,67.6
Estonia,2017,67.7
Estonia,2018,66.8
Estonia,2019,68.4
Estonia,2020,69.1
Estonia,2021,68.4
Estonia,2022,73.1
Israel,2012,10.2
Israel,2014,12.5
Israel,2015,12
Israel,2016,12.5
Israel,2017,13.3
Israel,2018,13.1
Israel,2019,12.9
Israel,2020,11.3
Israel,2021,11.9
Israel,2022,11.2
Slovenia,2010,42
Slovenia,2011,41.8
Slovenia,2012,40.2
Slovenia,2013,39.6
Slovenia,2014,41
Slovenia,2015,44.5
Slovenia,2016,43.3
Slovenia,2017,43.7
Slovenia,2018,45.8
Slovenia,2019,46.3
Slovenia,2020,43.6
Slovenia,2021,45.4
Slovenia,2022,48.7
Australia,2010,170.4
Australia,2011,184.4
Australia,2012,187
Australia,2013,189
Australia,2014,196.6
Australia,2015,203.3
Australia,2016,180.1
Australia,2017,181.9
Australia,2018,185
Australia,2019,187.1
Australia,2020,194.1
Australia,2021,200
Austria,2010,120.9
Austria,2011,126
Austria,2012,128.2
Austria,2013,130.6
Austria,2014,133.4
Austria,2015,132.6
Austria,2016,132.8
Austria,2017,133.1
Austria,2018,135
Austria,2019,136.5
Austria,2020,138.2
Austria,2021,137.8
Belgium,2010,123.7
Belgium,2011,128
Belgium,2012,130.6
Belgium,2013,133.2
Belgium,2014,137.7
Belgium,2015,142.2
Belgium,2016,146.4
Belgium,2017,147.1
Belgium,2018,148.9
Belgium,2019,153
Belgium,2020,155.6
Belgium,2021,159.4
Canada,2010,153.8
Canada,2011,161.6
Canada,2012,164.9
Canada,2013,165.5
Canada,2014,167.7
Canada,2015,170
Canada,2016,211.1
Canada,2017,212.5
Canada,2018,217
Canada,2019,222.6
Canada,2020,227.8
Canada,2021,239.1
Canada,2022,243.5
Czechia,2010,143.6
Czechia,2011,145.9
Czechia,2012,146.7
Czechia,2013,151
Czechia,2014,159.8
Czechia,2015,166.8
Czechia,2016,170
Czechia,2017,176
Czechia,2018,176.9
Czechia,2019,182.9
Czechia,2020,186.9
Czechia,2021,189.6
Denmark,2010,270.7
Denmark,2011,274
Denmark,2012,275.7
Denmark,2013,268.5
Denmark,2014,260.1
Denmark,2015,264.6
Denmark,2016,265.4
Denmark,2017,264.6
Denmark,2018,264.4
Denmark,2019,269.3
Denmark,2020,275.1
Denmark,2021,291.2
Finland,2010,260.1
Finland,2011,261.9
Finland,2012,261.8
Finland,2013,260
Finland,2014,258.7
Finland,2015,252.5
Finland,2016,249.1
Finland,2017,260.9
Finland,2018,270.6
Finland,2019,279
Finland,2020,289.6
Finland,2021,311.1
France,2010,260.9
France,2011,246.9
France,2012,244.8
France,2013,244.1
France,2014,243
France,2015,241.6
France,2016,238.6
France,2017,234.5
France,2018,228.3
France,2019,220.1
France,2020,217.8
France,2021,229.7
Germany,2010,121.4
Germany,2011,125.8
Germany,2012,128.4
Germany,2013,129.8
Germany,2014,133.7
Germany,2015,135.9
Germany,2016,136.2
Germany,2017,136
Germany,2018,139.4
Germany,2019,143.3
Germany,2020,146.6
Germany,2021,149.9
Greece,2013,122.3
Greece,2014,121.3
Greece,2015,128.5
Greece,2017,143.5
Greece,2018,149.9
Greece,2019,157.2
Greece,2020,172
Greece,2021,177.4
Greece,2022,181.5
Hungary,2010,118.7
Hungary,2011,123.2
Hungary,2012,120.7
Hungary,2013,126.9
Hungary,2014,124.5
Hungary,2015,125.1
Hungary,2016,125.1
Hungary,2017,125.6
Hungary,2018,124.5
Hungary,2019,123.9
Hungary,2020,125.3
Hungary,2021,119.3
Hungary,2022,118.3
Iceland,2010,327.5
Iceland,2011,286.3
Iceland,2012,288.5
Iceland,2013,300.3
Iceland,2014,300.2
Iceland,2015,314.8
Iceland,2016,329.4
Iceland,2017,335.6
Iceland,2018,331.2
Iceland,2019,338.9
Iceland,2020,361.6
Iceland,2021,387.8
Iceland,2022,385.5
Italy,2011,81.2
Italy,2012,82.6
Italy,2013,84.9
Italy,2014,84.8
Italy,2015,85.5
Italy,2016,86.2
Italy,2017,86.6
Italy,2018,89.4
Italy,2019,92.9
Italy,2020,94.9
Italy,2021,95.7
Italy,2022,98
Korea,2010,70.6
Korea,2011,84
Korea,2012,88.3
Korea,2013,96.3
Korea,2014,101.2
Korea,2015,105.1
Korea,2016,96
Korea,2017,100.2
Korea,2018,105.7
Korea,2019,114.9
Korea,2020,129.2
Korea,2021,141.3
Luxembourg,2010,215.4
Luxembourg,2011,216
Luxembourg,2012,214.7
Luxembourg,2013,214.3
Luxembourg,2014,215.1
Luxembourg,2015,210.9
Luxembourg,2016,208.3
Luxembourg,2017,202.5
Luxembourg,2018,197.6
Luxembourg,2019,197.3
Luxembourg,2020,172.2
Luxembourg,2021,171.9
Luxembourg,2022,156.5
Netherlands,2010,98
Netherlands,2011,102.2
Netherlands,2012,105.5
Netherlands,2013,103.1
Netherlands,2014,106
Netherlands,2015,109.4
Netherlands,2016,111.6
Netherlands,2017,113.7
Netherlands,2018,115.2
Netherlands,2019,109.7
Netherlands,2020,110.5
Netherlands,2021,110.8
New Zealand,2018,231.4
New Zealand,2019,231.6
New Zealand,2020,233.7
New Zealand,2021,242.2
New Zealand,2022,250.6
Norway,2010,230.9
Norway,2011,233.7
Norway,2012,233.6
Norway,2013,235.4
Norway,2014,237.4
Norway,2015,239.6
Norway,2016,241.5
Norway,2017,243.1
Norway,2018,242.6
Norway,2019,251.6
Norway,2020,256.8
Norway,2021,267.8
Norway,2022,280.7
Portugal,2010,277.4
Portugal,2011,277.2
Portugal,2012,292.6
Portugal,2013,299.3
Portugal,2014,306.3
Portugal,2015,312.2
Portugal,2016,317.1
Portugal,2017,321.6
Portugal,2018,326.9
Portugal,2019,344.2
Portugal,2020,351.8
Portugal,2021,362.3
Portugal,2022,381.3
Slovak Republic,2010,163.6
Slovak Republic,2011,165.2
Slovak Republic,2012,160.3
Slovak Republic,2013,185.8
Slovak Republic,2014,196.4
Slovak Republic,2015,204.2
Slovak Republic,2016,163.8
Slovak Republic,2017,163.4
Slovak Republic,2018,168.8
Slovak Republic,2019,173
Slovak Republic,2020,176.1
Slovak Republic,2021,175.6
Spain,2010,226.2
Spain,2011,232.5
Spain,2012,231.6
Spain,2013,234.6
Spain,2014,254.7
Spain,2015,269.5
Spain,2016,269.7
Spain,2017,274.9
Spain,2018,300.2
Spain,2019,309.8
Spain,2020,322.5
Spain,2021,339.1
Spain,2022,349.9
Sweden,2010,269.5
Sweden,2011,276.2
Sweden,2012,279.7
Sweden,2013,286.9
Sweden,2014,287.9
Sweden,2015,293.7
Sweden,2016,299
Sweden,2017,304.2
Sweden,2018,303.3
Sweden,2019,314.4
Sweden,2020,324.1
Sweden,2021,324.7
Sweden,2022,335.7
Türkiye,2010,68.9
Türkiye,2011,77.1
Türkiye,2012,79.1
Türkiye,2013,79.3
Türkiye,2014,86.6
Türkiye,2015,91.2
Türkiye,2016,93.8
Türkiye,2017,98.4
Türkiye,2018,101.1
Türkiye,2019,101.5
Türkiye,2020,108.7
Türkiye,2021,113
United Kingdom,2010,152.4
United Kingdom,2011,159.6
United Kingdom,2012,166.7
United Kingdom,2013,186.6
United Kingdom,2014,194.4
United Kingdom,2015,201.7
United Kingdom,2016,208.1
United Kingdom,2017,216.9
United Kingdom,2018,226
United Kingdom,2019,232.6
United Kingdom,2020,236.9
United Kingdom,2021,247.6
Chile,2011,89.8
Chile,2012,123.6
Chile,2013,126.1
Chile,2014,123.5
Chile,2015,136.4
Chile,2016,120
Chile,2017,111.7
Chile,2018,112.4
Chile,2019,146.9
Chile,2020,196
Chile,2021,233.4
Chile,2022,201.5
Estonia,2010,86
Estonia,2011,91.5
Estonia,2012,99
Estonia,2013,103.9
Estonia,2014,108.9
Estonia,2015,113.9
Estonia,2016,117.9
Estonia,2017,123.2
Estonia,2018,127.8
Estonia,2019,134.2
Estonia,2020,141.9
Estonia,2021,148.3
Estonia,2022,160.9
Israel,2012,90.9
Israel,2014,121.7
Israel,2015,125.3
Israel,2016,131.9
Israel,2017,139
Israel,2018,143.2
Israel,2019,148.8
Israel,2020,148.6
Israel,2021,155
Israel,2022,165.9
Slovenia,2010,127.6
Slovenia,2011,134.2
Slovenia,2012,135
Slovenia,2013,140.2
Slovenia,2014,142.6
Slovenia,2015,145.4
Slovenia,2016,148.3
Slovenia,2017,150
Slovenia,2018,152.1
Slovenia,2019,154
Slovenia,2020,154.7
Slovenia,2021,158.9
Slovenia,2022,165.1
Australia,2010,34.4
Australia,2011,38.3
Australia,2012,40.9
Australia,2013,42.4
Australia,2014,43.2
Australia,2015,45.1
Australia,2016,18.3
Australia,2017,17.5
Australia,2018,17.2
Australia,2019,16.4
Australia,2020,16
Australia,2021,15.4
Austria,2010,10.4
Austria,2011,10.7
Austria,2012,11.1
Austria,2013,11.4
Austria,2014,11.9
Austria,2015,12.1
Austria,2016,12.5
Austria,2017,12.7
Austria,2018,13.4
Austria,2019,14.4
Austria,2020,15
Austria,2021,14.9
Belgium,2010,16.4
Belgium,2011,18
Belgium,2012,19.8
Belgium,2013,21
Belgium,2014,22.4
Belgium,2015,23.8
Belgium,2016,26
Belgium,2017,27.2
Belgium,2018,28
Belgium,2019,29.1
Belgium,2020,29.7
Belgium,2021,31.1
Canada,2010,9.9
Canada,2011,9.8
Canada,2012,9.8
Canada,2013,9.4
Canada,2014,9.3
Canada,2015,9.5
Canada,2016,14.8
Canada,2017,13.3
Canada,2018,13.2
Canada,2019,13.7
Canada,2020,14.1
Canada,2021,15.1
Canada,2022,15.4
Czechia,2010,21.5
Czechia,2011,24.2
Czechia,2012,23.9
Czechia,2013,25
Czechia,2014,26.5
Czechia,2015,28.4
Czechia,2016,29.4
Czechia,2017,31.1
Czechia,2018,32.2
Czechia,2019,33
Czechia,2020,36.5
Czechia,2021,35.5
Denmark,2010,97.1
Denmark,2011,97.8
Denmark,2012,97.7
Denmark,2013,95.9
Denmark,2014,90.1
Denmark,2015,94.8
Denmark,2016,96.2
Denmark,2017,96.1
Denmark,2018,95.1
Denmark,2019,95.8
Denmark,2020,95.9
Denmark,2021,98.8
Finland,2010,47.7
Finland,2011,49.3
Finland,2012,51.2
Finland,2013,51.6
Finland,2014,54.4
Finland,2015,52.8
Finland,2016,53.9
Finland,2017,55.1
Finland,2018,55.1
Finland,2019,56.7
Finland,2020,59.1
Finland,2021,58.2
France,2010,104.4
France,2011,97.1
France,2012,94.9
France,2013,95.9
France,2014,97
France,2015,99.4
France,2016,95.9
France,2017,97.4
France,2018,93.5
France,2019,83.7
France,2020,84.6
France,2021,88.2
Germany,2010,23.4
Germany,2011,23.9
Germany,2012,24.3
Germany,2013,24.1
Germany,2014,24.7
Germany,2015,25
Germany,2016,25.4
Germany,2017,25.4
Germany,2018,26.5
Germany,2019,27.2
Germany,2020,27.5
Germany,2021,34.8
Greece,2013,4.3
Greece,2014,4.7
Greece,2015,5.2
Greece,2017,1.2
Greece,2018,1.3
Greece,2019,1.4
Greece,2020,1.6
Greece,2021,1.7
Greece,2022,4
Hungary,2010,6.4
Hungary,2011,6.6
Hungary,2012,6.6
Hungary,2013,6.8
Hungary,2014,6.6
Hungary,2015,6.6
Hungary,2016,6.5
Hungary,2017,7.2
Hungary,2018,8.1
Hungary,2019,8.3
Hungary,2020,8.6
Hungary,2021,8.5
Hungary,2022,8.7
Iceland,2010,54.7
Iceland,2011,32.8
Iceland,2012,32.9
Iceland,2013,34.1
Iceland,2014,34.5
Iceland,2015,35.1
Iceland,2016,37.4
Iceland,2017,37.2
Iceland,2018,34.3
Iceland,2019,34.1
Iceland,2020,35.3
Iceland,2021,37.3
Iceland,2022,50.8
Italy,2011,5.3
Italy,2012,5.6
Italy,2013,6
Italy,2014,6.1
Italy,2015,6.3
Italy,2016,7
Italy,2017,6.6
Italy,2018,7.7
Italy,2019,8.3
Italy,2020,8.6
Italy,2021,9.1
Italy,2022,9.8
Korea,2010,11.8
Korea,2011,11.7
Korea,2012,12.4
Korea,2013,12.8
Korea,2014,13.6
Korea,2015,13.3
Korea,2016,11.9
Korea,2017,11.9
Korea,2018,12.2
Korea,2019,12.3
Korea,2020,12.4
Korea,2021,14.9
Luxembourg,2010,30
Luxembourg,2011,31.8
Luxembourg,2012,32.4
Luxembourg,2013,33.3
Luxembourg,2014,33
Luxembourg,2015,33.3
Luxembourg,2016,33.5
Luxembourg,2017,32.6
Luxembourg,2018,33
Luxembourg,2019,31.2
Luxembourg,2020,29.4
Luxembourg,2021,30.1
Luxembourg,2022,28.2
Netherlands,2010,13.4
Netherlands,2011,14.7
Netherlands,2012,16.3
Netherlands,2013,12.1
Netherlands,2014,13
Netherlands,2015,14.2
Netherlands,2016,14.9
Netherlands,2017,15.7
Netherlands,2018,16.6
Netherlands,2019,9.7
Netherlands,2020,9.5
Netherlands,2021,9.5
New Zealand,2018,49.5
New Zealand,2019,46.2
New Zealand,2020,48.5
New Zealand,2021,43.8
New Zealand,2022,47.1
Norway,2010,62
Norway,2011,64
Norway,2012,65.4
Norway,2013,66.9
Norway,2014,68.1
Norway,2015,69.7
Norway,2016,71.9
Norway,2017,73.7
Norway,2018,75.3
Norway,2019,78.7
Norway,2020,80.9
Norway,2021,85.1
Norway,2022,91.3
Portugal,2010,22.1
Portugal,2011,22.1
Portugal,2012,23.2
Portugal,2013,23.3
Portugal,2014,24.3
Portugal,2015,25.2
Portugal,2016,25.1
Portugal,2017,25.5
Portugal,2018,25.3
Portugal,2019,27.2
Portugal,2020,30.7
Portugal,2021,31.6
Portugal,2022,36.9
Slovak Republic,2010,30.3
Slovak Republic,2011,32.3
Slovak Republic,2012,32.1
Slovak Republic,2013,38.3
Slovak Republic,2014,40
Slovak Republic,2015,42.6
Slovak Republic,2016,21.2
Slovak Republic,2017,20.9
Slovak Republic,2018,20.7
Slovak Republic,2019,19.8
Slovak Republic,2020,21.7
Slovak Republic,2021,20.6
Spain,2010,36.5
Spain,2011,36.2
Spain,2012,35.7
Spain,2013,37
Spain,2014,40.7
Spain,2015,43.7
Spain,2016,46.8
Spain,2017,49.3
Spain,2018,53
Spain,2019,56.4
Spain,2020,60.9
Spain,2021,65
Spain,2022,70.6
Sweden,2010,75.4
Sweden,2011,74.5
Sweden,2012,74.7
Sweden,2013,76.9
Sweden,2014,75
Sweden,2015,74.9
Sweden,2016,74.3
Sweden,2017,73.8
Sweden,2018,74.4
Sweden,2019,75.2
Sweden,2020,77.5
Sweden,2021,76.4
Sweden,2022,79.7
Türkiye,2010,6.8
Türkiye,2011,7.5
Türkiye,2012,7.4
Türkiye,2013,8.3
Türkiye,2014,10.6
Türkiye,2015,9.9
Türkiye,2016,10.6
Türkiye,2017,10.4
Türkiye,2018,10
Türkiye,2019,10
Türkiye,2020,11.7
Türkiye,2021,13.8
United Kingdom,2010,32.4
United Kingdom,2011,34.1
United Kingdom,2012,35.8
United Kingdom,2013,43.4
United Kingdom,2014,44.2
United Kingdom,2015,43.9
United Kingdom,2016,43.1
United Kingdom,2017,41.7
United Kingdom,2018,38.9
United Kingdom,2019,37.6
United Kingdom,2020,37.2
United Kingdom,2021,36.7
Chile,2011,14.7
Chile,2012,22.4
Chile,2013,28.5
Chile,2014,16.4
Chile,2015,27.3
Chile,2016,30
Chile,2017,23.5
Chile,2018,20.3
Chile,2019,32.6
Chile,2020,38.6
Chile,2021,52
Chile,2022,30.3
Estonia,2010,13
Estonia,2011,13.9
Estonia,2012,14.9
Estonia,2013,16.1
Estonia,2014,17.2
Estonia,2015,18.7
Estonia,2016,20.7
Estonia,2017,23
Estonia,2018,25.2
Estonia,2019,27.3
Estonia,2020,31.2
Estonia,2021,33
Estonia,2022,39.1
Israel,2012,6.5
Israel,2014,7.9
Israel,2015,8.3
Israel,2016,10.1
Israel,2017,12.3
Israel,2018,12.8
Israel,2019,10.3
Israel,2020,14.2
Israel,2021,15.4
Israel,2022,14.1
Slovenia,2010,18.2
Slovenia,2011,19.2
Slovenia,2012,19.3
Slovenia,2013,20.8
Slovenia,2014,21.6
Slovenia,2015,23.3
Slovenia,2016,24.6
Slovenia,2017,26.2
Slovenia,2018,26.8
Slovenia,2019,27.5
Slovenia,2020,28.1
Slovenia,2021,29.5
Slovenia,2022,32.7
Australia,2010,15.1
Australia,2011,15.1
Australia,2012,13.7
Australia,2013,11.4
Australia,2014,10.2
Australia,2015,9.6
Australia,2016,9.3
Australia,2017,8.1
Australia,2018,7.6
Australia,2019,7
Australia,2020,6.7
Australia,2021,6.2
Austria,2010,7.8
Austria,2011,8.1
Austria,2012,8
Austria,2013,8.3
Austria,2014,8.6
Austria,2015,8
Austria,2016,7.6
Austria,2017,7.5
Austria,2018,7.9
Austria,2019,7.3
Austria,2020,6.5
Austria,2021,6.2
Canada,2010,12.4
Canada,2011,12.4
Canada,2012,12
Canada,2013,11.4
Canada,2014,10.7
Canada,2015,10
Canada,2016,10.3
Canada,2017,9.1
Canada,2018,8.3
Canada,2019,7.7
Canada,2020,7.2
Canada,2021,6.6
Canada,2022,6.1
Czechia,2010,15.3
Czechia,2011,14.5
Czechia,2012,13.4
Czechia,2013,12.9
Czechia,2014,12.5
Czechia,2015,12.2
Czechia,2016,12
Czechia,2017,11.9
Czechia,2018,11.2
Czechia,2019,11.2
Czechia,2020,11
Czechia,2021,10.7
Denmark,2010,11.8
Denmark,2011,10.8
Denmark,2012,10.3
Denmark,2013,9.6
Denmark,2014,9
Denmark,2015,8.3
Denmark,2016,7.7
Denmark,2017,6.9
Denmark,2018,6.1
Denmark,2019,5.6
Denmark,2020,5.3
Denmark,2021,4.9
Finland,2010,27.9
Finland,2011,26.7
Finland,2012,25.6
Finland,2013,24.3
Finland,2014,23
Finland,2015,21.6
Finland,2016,20
Finland,2017,18.7
Finland,2018,17.4
Finland,2019,16.2
Finland,2020,15.5
Finland,2021,14.5
France,2010,53
France,2011,51
France,2012,50.5
France,2013,49.5
France,2014,49.4
France,2015,47.1
France,2016,46.9
France,2017,45.3
France,2018,44.5
France,2019,42.9
France,2020,42.9
France,2021,47
Germany,2010,4.9
Germany,2011,4.7
Germany,2012,4.4
Germany,2013,4.1
Germany,2014,4
Germany,2015,3.8
Germany,2016,3.6
Germany,2017,3.4
Germany,2018,3.4
Germany,2019,3.2
Germany,2020,3.2
Germany,2021,3.2
Greece,2013,23.4
Greece,2014,22.7
Greece,2015,23.6
Greece,2017,25.3
Greece,2018,25.8
Greece,2019,27.2
Greece,2020,32.4
Greece,2021,32.8
Greece,2022,32.1
Hungary,2010,24.9
Hungary,2011,26.9
Hungary,2012,26.8
Hungary,2013,28.1
Hungary,2014,28.8
Hungary,2015,28.1
Hungary,2016,27.5
Hungary,2017,27.1
Hungary,2018,26.2
Hungary,2019,25.7
Hungary,2020,25.2
Hungary,2021,23.6
Hungary,2022,22.7
Iceland,2010,24.7
Iceland,2011,22.8
Iceland,2012,21.8
Iceland,2013,21.9
Iceland,2014,21.4
Iceland,2015,21
Iceland,2016,20.9
Iceland,2017,20.6
Iceland,2018,19.4
Iceland,2019,18.5
Iceland,2020,18.9
Iceland,2021,19
Iceland,2022,17.8
Italy,2011,1.9
Italy,2012,2.1
Italy,2013,2.2
Italy,2014,2.1
Italy,2015,2
Italy,2016,2
Italy,2017,1.9
Italy,2018,2
Italy,2019,2.1
Italy,2020,2.1
Italy,2021,2
Italy,2022,2.1
Korea,2010,13.2
Korea,2011,14.9
Korea,2012,14.7
Korea,2013,14.9
Korea,2014,13.7
Korea,2015,13.6
Korea,2016,12.4
Korea,2017,11.8
Korea,2018,12.1
Korea,2019,12.6
Korea,2020,14
Korea,2021,14.4
Luxembourg,2010,41.6
Luxembourg,2011,40.1
Luxembourg,2012,38.4
Luxembourg,2013,36.8
Luxembourg,2014,36.6
Luxembourg,2015,35.4
Luxembourg,2016,33.8
Luxembourg,2017,32.4
Luxembourg,2018,31.1
Luxembourg,2019,30.9
Luxembourg,2020,19.4
Luxembourg,2021,18.5
Luxembourg,2022,16.3
Netherlands,2010,6.4
Netherlands,2011,6.5
Netherlands,2012,6.7
Netherlands,2013,6.8
Netherlands,2014,6.8
Netherlands,2015,6.8
Netherlands,2016,7
Netherlands,2017,7.2
Netherlands,2018,7.2
Netherlands,2019,7.1
Netherlands,2020,7.1
Netherlands,2021,6.8
New Zealand,2018,3.9
New Zealand,2019,4
New Zealand,2020,4
New Zealand,2021,4
New Zealand,2022,4
Norway,2010,19.7
Norway,2011,18.3
Norway,2012,17.4
Norway,2013,16.8
Norway,2014,16
Norway,2015,14.9
Norway,2016,14
Norway,2017,13.1
Norway,2018,12.4
Norway,2019,12
Norway,2020,12
Norway,2021,11.8
Norway,2022,11.7
Portugal,2010,92.6
Portugal,2011,93
Portugal,2012,96.6
Portugal,2013,97.7
Portugal,2014,97.2
Portugal,2015,97.1
Portugal,2016,95.4
Portugal,2017,93.9
Portugal,2018,92.2
Portugal,2019,89.5
Portugal,2020,84.8
Portugal,2021,85.9
Portugal,2022,85
Slovak Republic,2010,22.1
Slovak Republic,2011,22.2
Slovak Republic,2012,21.2
Slovak Republic,2013,24
Slovak Republic,2014,25.3
Slovak Republic,2015,24.2
Slovak Republic,2016,22.1
Slovak Republic,2017,21.3
Slovak Republic,2018,22.2
Slovak Republic,2019,23.8
Slovak Republic,2020,24.3
Slovak Republic,2021,25.6
Spain,2010,51.9
Spain,2011,52
Spain,2012,51.4
Spain,2013,52.3
Spain,2014,56.4
Spain,2015,56.3
Spain,2016,56.9
Spain,2017,56.3
Spain,2018,56.8
Spain,2019,56.5
Spain,2020,58.4
Spain,2021,60.2
Spain,2022,59.5
Sweden,2010,16.2
Sweden,2011,16.3
Sweden,2012,15.5
Sweden,2013,15.4
Sweden,2014,15
Sweden,2015,14.5
Sweden,2016,13.8
Sweden,2017,12.7
Sweden,2018,11.9
Sweden,2019,11.3
Sweden,2020,10.7
Sweden,2021,10
Sweden,2022,9.9
Türkiye,2010,2.4
Türkiye,2011,2.4
Türkiye,2012,2.1
Türkiye,2013,2.1
Türkiye,2014,2.1
Türkiye,2015,2.1
Türkiye,2016,2
Türkiye,2017,1.9
Türkiye,2018,1.9
Türkiye,2019,2
Türkiye,2020,2.3
Türkiye,2021,2.4
United Kingdom,2010,5.2
United Kingdom,2011,5
United Kingdom,2012,4.9
United Kingdom,2013,5.8
United Kingdom,2014,5.6
United Kingdom,2015,5.4
United Kingdom,2016,5.2
United Kingdom,2017,5
United Kingdom,2018,5
United Kingdom,2019,4.8
United Kingdom,2020,4.7
United Kingdom,2021,4.5
Chile,2011,11.3
Chile,2012,12.5
Chile,2013,10.7
Chile,2014,11.4
Chile,2015,11.6
Chile,2016,10.4
Chile,2017,8.3
Chile,2018,8.3
Chile,2019,5.2
Chile,2020,7.3
Chile,2021,6
Chile,2022,4.7
Estonia,2010,13.2
Estonia,2011,13.5
Estonia,2012,14
Estonia,2013,14.4
Estonia,2014,14.7
Estonia,2015,14.7
Estonia,2016,14
Estonia,2017,13.6
Estonia,2018,12.9
Estonia,2019,13
Estonia,2020,13.1
Estonia,2021,13
Estonia,2022,13.3
Israel,2012,7.1
Israel,2014,7.7
Israel,2015,7.5
Israel,2016,7.7
Israel,2017,7.9
Israel,2018,7.8
Israel,2019,7.7
Israel,2020,7.9
Israel,2021,8
Israel,2022,8
Slovenia,2010,18.8
Slovenia,2011,18.5
Slovenia,2012,17.7
Slovenia,2013,17.2
Slovenia,2014,16.3
Slovenia,2015,15.4
Slovenia,2016,14.6
Slovenia,2017,13.9
Slovenia,2018,13
Slovenia,2019,12.3
Slovenia,2020,12
Slovenia,2021,11.7
Slovenia,2022,11.4
Australia,2010,7.4
Australia,2011,7.4
Australia,2012,6.3
Australia,2013,4.7
Australia,2014,4.5
Australia,2015,4.2
Australia,2016,3.9
Australia,2017,3.7
Australia,2018,3.5
Australia,2019,3.2
Australia,2020,2.9
Australia,2021,2.7
Austria,2010,5.3
Austria,2011,5.5
Austria,2012,5.3
Austria,2013,4.8
Austria,2014,5.1
Austria,2015,4.5
Austria,2016,4.2
Austria,2017,4.1
Austria,2018,3.9
Austria,2019,3.9
Austria,2020,3.8
Austria,2021,3.6
Canada,2010,11.9
Canada,2011,12.3
Canada,2012,12.3
Canada,2013,11.9
Canada,2014,11.7
Canada,2015,11.1
Canada,2016,23.1
Canada,2017,21.4
Canada,2018,20.6
Canada,2019,19.6
Canada,2020,19
Canada,2021,18.2
Canada,2022,17
Czechia,2010,16.5
Czechia,2011,16.9
Czechia,2012,17.1
Czechia,2013,18
Czechia,2014,19.5
Czechia,2015,20.2
Czechia,2016,20.1
Czechia,2017,20.9
Czechia,2018,20.7
Czechia,2019,21.5
Czechia,2020,21
Czechia,2021,20.7
Denmark,2010,20.8
Denmark,2011,20.9
Denmark,2012,20.7
Denmark,2013,19.9
Denmark,2014,20
Denmark,2015,20
Denmark,2016,19.7
Denmark,2017,19
Denmark,2018,18.2
Denmark,2019,18.4
Denmark,2020,19.2
Denmark,2021,22.3
Finland,2010,49
Finland,2011,47.3
Finland,2012,44.8
Finland,2013,42.1
Finland,2014,39
Finland,2015,35.5
Finland,2016,31.9
Finland,2017,32.6
Finland,2018,40.7
Finland,2019,44.7
Finland,2020,46.7
Finland,2021,49.3
France,2010,50.1
France,2011,47.1
France,2012,47.4
France,2013,46.8
France,2014,44.7
France,2015,43.5
France,2016,44.1
France,2017,40.5
France,2018,38.8
France,2019,39.1
France,2020,35.9
France,2021,37
Germany,2010,6.1
Germany,2011,5.9
Germany,2012,5.6
Germany,2013,5.3
Germany,2014,5.2
Germany,2015,5
Germany,2016,4.8
Germany,2017,4.6
Germany,2018,3.4
Germany,2019,3.3
Germany,2020,3.2
Germany,2021,3.2
Greece,2013,5.3
Greece,2014,5.1
Greece,2015,5.2
Greece,2017,6.5
Greece,2018,6.6
Greece,2019,7.5
Greece,2020,9.4
Greece,2021,8.3
Greece,2022,7.8
Hungary,2010,0.1
Hungary,2011,0
Hungary,2012,0
Hungary,2013,0
Hungary,2014,0
Hungary,2015,0
Hungary,2016,0
Hungary,2017,0
Hungary,2018,0
Hungary,2019,0
Hungary,2020,0
Hungary,2021,0
Hungary,2022,0
Iceland,2010,73.7
Iceland,2011,72.3
Iceland,2012,70
Iceland,2013,69.6
Iceland,2014,66.2
Iceland,2015,65.6
Iceland,2016,65.7
Iceland,2017,64.1
Iceland,2018,62.1
Iceland,2019,61.7
Iceland,2020,66.6
Iceland,2021,73.2
Iceland,2022,72.2
Italy,2011,0.9
Italy,2012,1.1
Italy,2013,1.2
Italy,2014,1.1
Italy,2015,1.1
Italy,2016,1.1
Italy,2017,1
Italy,2018,1
Italy,2019,1
Italy,2020,1.2
Italy,2021,1
Italy,2022,1
Korea,2010,7.7
Korea,2011,8.1
Korea,2012,8.4
Korea,2013,9.5
Korea,2014,10.1
Korea,2015,10.8
Korea,2016,10
Korea,2017,10.3
Korea,2018,11
Korea,2019,11.6
Korea,2020,13.3
Korea,2021,14.6
Luxembourg,2010,54.4
Luxembourg,2011,52.6
Luxembourg,2012,51.2
Luxembourg,2013,50.2
Luxembourg,2014,49.1
Luxembourg,2015,48.3
Luxembourg,2016,47.1
Luxembourg,2017,45.6
Luxembourg,2018,42
Luxembourg,2019,41.1
Luxembourg,2020,37.6
Luxembourg,2021,35.5
Luxembourg,2022,31
Netherlands,2010,4.8
Netherlands,2011,5.1
Netherlands,2012,5.4
Netherlands,2013,5.4
Netherlands,2014,5.4
Netherlands,2015,5.6
Netherlands,2016,5.8
Netherlands,2017,6
Netherlands,2018,5.7
Netherlands,2019,5.7
Netherlands,2020,5.7
Netherlands,2021,5.9
New Zealand,2018,17.4
New Zealand,2019,17.6
